PhraseId,SentenceId,Phrase,Sentiment
8956,374,"An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough of its effects to make up for the ones that do n't come off .",4
33412,1567,"Grenier is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue .",4
151541,8266,Takes a simple premise and carries it to unexpected heights .,4
121735,6523,One regards Reign of Fire with awe .,4
80176,4131,"Is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .",4
100992,5305,"Brings together some of the biggest names in Japanese anime , with impressive results .",4
9941,417,"The asylum material is gripping , as are the scenes of Jia with his family .",4
138158,7476,"A reminder that beyond all the hype and recent digital glitz , Spielberg knows how to tell us about people .",4
88926,4621,Greg Kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .,4
92180,4797,A surprisingly funny movie .,4
152426,8318,"Rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema .",4
114565,6095,"Boisterous , heartfelt comedy .",4
82508,4260,The film was immensely enjoyable thanks to great performances by both Steve Buscemi and Rosario Dawson ...,4
141194,7659,"Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .",4
54238,2695,"An action\/thriller of the finest kind , evoking memories of Day of the Jackal , The French Connection , and Heat .",4
91675,4770,An escapist confection that 's pure entertainment .,4
147614,8033,"The film brilliantly shines on all the characters , as the direction is intelligently accomplished .",4
62108,3140,The most ingenious film comedy since Being John Malkovich .,4
107777,5697,"A smart , compelling drama .",4
11610,501,"Strange , funny , twisted , brilliant and macabre .",4
129571,6968,"It 's refreshing that someone understands the need for the bad boy ; Diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly .",4
101675,5352,It is definitely worth seeing .,4
130332,7021,"Soderbergh , like Kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit .",4
118004,6304,"Admirers of director Abel Ferrara may be relieved that his latest feature , R Xmas , marks a modest if encouraging return to form .",4
150851,8224,"An eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .",4
66741,3387,"Driven by a fantastic dual performance from Ian Holm ... the film is funny , insightfully human and a delightful lark for history buffs .",4
141374,7669,"A finely tuned mood piece , a model of menacing atmosphere .",4
129383,6957,"The story 's scope and pageantry are mesmerizing , and Mr. Day-Lewis roars with leonine power .",4
83735,4329,It works its magic with such exuberance and passion that the film 's length becomes a part of its fun .,4
16625,717,Poetry in motion captured on film .,4
12035,517,"An intelligent , multi-layered and profoundly humanist -LRB- not to mention gently political -RRB- meditation on the values of knowledge , education , and the affects of cultural and geographical displacement .",4
5097,199,This is a superior horror flick .,4
15785,677,"In his debut as a director , Washington has a sure hand .",4
26398,1211,Astonishing ... -LRB- frames -RRB- profound ethical and philosophical questions in the form of dazzling pop entertainment .,4
37336,1772,"... the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor ...",4
125629,6750,"A sexy , surprising romance ... Idemoto and Kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger .",4
116243,6195,The slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .,4
14458,623,An hour and a half of joyful solo performance .,4
107837,5703,Canadian filmmaker Gary Burns ' inventive and mordantly humorous take on the soullessness of work in the city .,4
59177,2986,"A compassionate , moving portrait of an American -LRB- and an America -RRB- always reaching for something just outside his grasp .",4
2297,88,"In IMAX in short , it 's just as wonderful on the big screen .",4
15710,675,"-LRB- Dong -RRB- makes a valiant effort to understand everyone 's point of view , and he does such a good job of it that Family Fundamentals gets you riled up .",4
91511,4763,"An emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do .",4
82971,4284,"Call it magic realism or surrealism , but Miss Wonton floats beyond reality with a certain degree of wit and dignity .",4
80755,4162,"In addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",4
92945,4842,"You 're not merely watching history , you 're engulfed by it .",4
93762,4890,The movie is ingenious fun .,4
50701,2494,"If you love the music , and I do , its hard to imagine having more fun watching a documentary ...",4
121740,6524,"If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",4
89666,4666,One of the best movies of the year .,4
46597,2268,"Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time .",4
115376,6148,One of the most splendid entertainments to emerge from the French film industry in years .,4
95641,4995,Extraordinary debut from Josh Koury .,4
150331,8188,"As a girl-meets-girl romantic comedy , Kissing Jessica Steinis quirky , charming and often hilarious .",4
152287,8310,"Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message .",4
141065,7651,The trailer is a riot .,4
150345,8189,"Humorous and heartfelt , Douglas McGrath 's version of ` Nicholas Nickleby ' left me feeling refreshed and hopeful .",4
110785,5869,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths .,4
76706,3945,"... plenty of warmth to go around , with music and laughter and the love of family .",4
139421,7561,It 's no accident that The Accidental Spy is a solid action pic that returns the martial arts master to top form .,4
167,6,A comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,4
124455,6687,"A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man .",4
26680,1224,"An energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching -LRB- or turntablism -RRB- in particular .",4
36096,1704,It has that rare quality of being able to creep the living hell out of you ...,4
66917,3396,"Enjoyably fast-moving , hard-hitting documentary .",4
132099,7123,"Schepisi , aided by a cast that seems to include every top-notch British actor who did not appear in Gosford Park -LRB- as well as one , Ms. Mirren , who did -RRB- , has succeeded beyond all expectation .",4
